Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2024-12-31 23:45:00,"5,063","4,016","4,885","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 23:30:00,"5,089","3,955","4,864","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 23:15:00,"5,036","3,871","4,78","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 23:00:00,"5,199","3,95","4,828","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 22:45:00,"5,086","3,953","4,826","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 22:30:00,"5,178","3,986","4,842","0,036","0,032","0,022",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 22:15:00,"5,165","3,964","4,829","0,036","0,032","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2024-12-31 22:00:00,"5,355","4,027","4,903","0,036","0,032","0,021",0,"-0,006","-0,001","0,025","0,022","0,022"
2024-12-31 21:45:00,"5,69","3,922","4,827","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,022","0,022"
2024-12-31 21:30:00,"5,47","3,919","4,858","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 21:15:00,"5,273","3,84","4,825","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-31 21:00:00,"5,505","3,888","4,836","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-31 20:45:00,"5,301","3,882","4,803","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-31 20:30:00,"5,382","3,9","4,806","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-31 20:15:00,"5,462","3,96","4,875","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-31 20:00:00,"5,364","3,896","4,825","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-31 19:45:00,"5,4","3,82","4,764","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-31 19:30:00,"5,705","3,87","4,835","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2024-12-31 19:15:00,"6,155","3,88","4,865","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,021"
2024-12-31 19:00:00,"6,291","4,076","4,932","0,037","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 18:45:00,"5,965","4,19","4,798","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,021"
2024-12-31 18:30:00,"5,929","4,363","4,83","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 18:15:00,"6,114","4,351","4,774","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 18:00:00,"6,817","4,374","4,81","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 17:45:00,"5,878","4,384","4,784","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,022","0,022"
2024-12-31 17:30:00,"6,14","4,383","4,835","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-31 17:15:00,"6,044","4,291","4,848","0,036","0,033","0,02",0,"-0,006","-0,002","0,025","0,023","0,022"
2024-12-31 17:00:00,"5,943","4,356","4,914","0,036","0,033","0,02",0,"-0,007","-0,002","0,024","0,023","0,022"
2024-12-31 16:45:00,"6,968","5,201","4,911","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,023","0,022"
2024-12-31 16:30:00,"6,639","5,484","4,886","0,036","0,032","0,02","0,01","0,007","0,012","0,025","0,023","0,022"
2024-12-31 16:15:00,"6,694","5,463","5,468","0,036","0,033","0,021","0,065","0,064","0,068","0,024","0,023","0,022"
2024-12-31 16:00:00,"6,46","5,32","5,326","0,036","0,033","0,021","0,167","0,166","0,171","0,024","0,023","0,022"
2024-12-31 15:45:00,"6,132","5,296","5,325","0,036","0,032","0,022","0,288","0,29","0,292","0,024","0,023","0,023"
2024-12-31 15:30:00,"6,367","5,252","5,323","0,036","0,033","0,021","0,306","0,307","0,31","0,024","0,023","0,022"
2024-12-31 15:15:00,"6,198","5,228","5,243","0,035","0,033","0,022","0,348","0,35","0,352","0,024","0,023","0,023"
2024-12-31 15:00:00,"6,112","5,31","5,3","0,036","0,033","0,021","0,36","0,362","0,364","0,024","0,023","0,022"
2024-12-31 14:45:00,"6,425","5,401","5,224","0,035","0,032","0,022","0,374","0,376","0,378","0,024","0,023","0,023"
2024-12-31 14:30:00,"6,397","5,045","5,062","0,035","0,034","0,021","0,522","0,528","0,527","0,024","0,023","0,023"
2024-12-31 14:15:00,"6,4","4,988","4,996","0,036","0,034","0,02","0,562","0,568","0,567","0,024","0,023","0,022"
2024-12-31 14:00:00,"6,242","5,048","4,97","0,036","0,032","0,02","0,556","0,561","0,561","0,024","0,023","0,022"
2024-12-31 13:45:00,"7,6","5,355","5,248","0,036","0,032","0,02","0,342","0,344","0,346","0,025","0,023","0,022"
2024-12-31 13:30:00,"7,898","5,662","5,146","0,036","0,033","0,02","0,48","0,485","0,486","0,024","0,023","0,023"
2024-12-31 13:15:00,"7,88","5,582","5,14","0,035","0,034","0,02","0,582","0,587","0,586","0,024","0,023","0,023"
2024-12-31 13:00:00,"7,965","5,601","5,253","0,036","0,034","0,02","0,625","0,631","0,629","0,024","0,023","0,022"
2024-12-31 12:45:00,"7,534","5,474","5,048","0,036","0,033","0,02","0,722","0,729","0,726","0,025","0,023","0,023"
2024-12-31 12:30:00,"8,052","5,7","5,27","0,036","0,034","0,02","0,772","0,78","0,776","0,293","0,292","0,285"
2024-12-31 12:15:00,"10,616","7,928","7,59","0,035","0,033","0,022","0,979","0,99","0,985","2,896","2,889","2,828"
2024-12-31 12:00:00,"10,805","8,293","8,222","0,035","0,033","0,022","0,862","0,871","0,866","3,134","3,13","3,064"
2024-12-31 11:45:00,"11,684","8,876","8,504","0,035","0,034","0,022","0,676","0,684","0,681","3,47","3,468","3,397"
2024-12-31 11:30:00,"11,632","9,018","8,539","0,035","0,033","0,022","0,832","0,84","0,836","3,732","3,726","3,653"
2024-12-31 11:15:00,"12,38","9,091","8,77","0,035","0,033","0,022","0,677","0,684","0,682","3,719","3,715","3,64"
2024-12-31 11:00:00,"12,108","9,197","8,982","0,035","0,033","0,022","0,559","0,565","0,564","3,712","3,709","3,632"
2024-12-31 10:45:00,"12,007","9,398","9,056","0,035","0,033","0,022","0,348","0,35","0,353","3,71","3,707","3,631"
2024-12-31 10:30:00,"12,13","9,462","9,005","0,035","0,033","0,022","0,362","0,365","0,367","3,709","3,706","3,627"
2024-12-31 10:15:00,"12,201","9,623","9,064","0,035","0,032","0,022","0,33","0,332","0,335","3,705","3,703","3,62"
2024-12-31 10:00:00,"12,722","9,568","9,295","0,035","0,034","0,022","0,178","0,178","0,182","3,696","3,699","3,61"
2024-12-31 09:45:00,"12,328","9,785","9,431","0,035","0,033","0,022","0,1","0,098","0,103","3,69","3,692","3,607"
2024-12-31 09:30:00,"12,419","9,668","9,679","0,035","0,034","0,022","0,086","0,084","0,088","3,69","3,696","3,606"
2024-12-31 09:15:00,"12,351","10,08","9,552","0,035","0,034","0,022","0,058","0,056","0,061","3,69","3,706","3,61"
2024-12-31 09:00:00,"10,113","7,375","6,996","0,036","0,033","0,021","0,024","0,022","0,026","1,19","1,198","1,163"
2024-12-31 08:45:00,"8,752","8,209","6,074","0,036","0,033","0,02","0,003","-0,002","0,003","0,025","0,024","0,022"
2024-12-31 08:30:00,"8,684","7,507","6,306","0,036","0,034","0,02","0,001","-0,005",0,"0,025","0,024","0,022"
2024-12-31 08:15:00,"9,035","9,224","6,126","0,036","0,033","0,02",0,"-0,006","-0,001","0,026","0,024","0,022"
2024-12-31 08:00:00,"9,404","8,362","5,608","0,036","0,033","0,021",0,"-0,006","-0,001","0,079","0,078","0,075"
2024-12-31 07:45:00,"7,9","5,649","5,294","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 07:30:00,"7,098","5,067","5,03","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 07:15:00,"6,861","5,114","5,073","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 07:00:00,"6,913","7,04","5,965","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 06:45:00,"6,093","4,354","4,914","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 06:30:00,"5,907","4,106","4,873","0,035","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 06:15:00,"6,09","4,117","4,87","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 06:00:00,"6,5","4,12","5,018","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 05:45:00,"5,834","4,008","4,78","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 05:30:00,"6,054","4,073","4,804","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 05:15:00,"5,476","4,013","4,71","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 05:00:00,"5,671","4,104","4,836","0,035","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 04:45:00,"5,681","4,134","4,89","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 04:30:00,"5,446","4,036","4,805","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 04:15:00,"5,662","4,092","4,782","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 04:00:00,"5,568","4,134","4,837","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 03:45:00,"5,669","4,013","4,777","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 03:30:00,"5,582","4,101","4,82","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 03:15:00,"5,585","4,112","4,811","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 03:00:00,"5,575","4,071","4,794","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 02:45:00,"5,556","4,084","4,806","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 02:30:00,"5,76","4,032","4,783","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 02:15:00,"5,955","4,1","4,793","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 02:00:00,"4,97","4,135","4,756","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-31 01:45:00,"5,956","4,158","4,86","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-31 01:30:00,"4,996","4,147","4,822","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-31 01:15:00,"5,718","4,196","4,834","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 01:00:00,"5,164","4,304","4,815","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 00:45:00,"5,552","4,438","4,856","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-31 00:30:00,"5,631","4,372","4,866","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-31 00:15:00,"5,228","4,424","4,878","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-31 00:00:00,"5,536","4,389","4,902","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-30 23:45:00,"5,142","4,17","4,818","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-30 23:30:00,"5,426","4,165","4,854","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-30 23:15:00,"5,309","4,158","4,816","0,036","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 23:00:00,"5,19","4,204","4,84","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 22:45:00,"5,002","4,114","4,72","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 22:30:00,"5,651","4,179","4,867","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 22:15:00,"5,504","4,153","4,884","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 22:00:00,"5,227","4,18","4,882","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 21:45:00,"5,504","4,155","4,826","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 21:30:00,"5,228","4,078","4,773","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 21:15:00,"5,378","4,066","4,807","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 21:00:00,"5,347","4,092","4,839","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 20:45:00,"5,504","4,125","4,828","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-12-30 20:30:00,"5,387","4,142","4,832","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 20:15:00,"5,446","4,126","4,863","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 20:00:00,"5,252","4,04","4,851","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 19:45:00,"5,345","4,081","4,862","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-12-30 19:30:00,"5,794","4,115","4,847","0,035","0,033","0,021",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-12-30 19:15:00,"5,911","4,12","4,816","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-12-30 19:00:00,"5,862","4,254","4,829","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,024","0,022"
2024-12-30 18:45:00,"9,052","7,032","7,457","2,681","2,666","2,652",0,"-0,006","-0,001","0,022","0,026","0,022"
2024-12-30 18:30:00,"9,428","8,164","8,528","3,757","3,728","3,711",0,"-0,006","-0,001","0,02","0,028","0,023"
2024-12-30 18:15:00,"9,634","8,324","8,549","3,754","3,729","3,715",0,"-0,006","-0,001","0,019","0,027","0,023"
2024-12-30 18:00:00,"6,672","5,477","5,711","0,898","0,891","0,879",0,"-0,006","-0,001","0,024","0,024","0,022"
2024-12-30 17:45:00,"6,038","4,699","4,913","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 17:30:00,"6,201","4,904","4,884","0,036","0,033","0,021",0,"-0,006","-0,001","0,025","0,023","0,022"
2024-12-30 17:15:00,"7,019","5,465","5,08","0,036","0,033","0,021","-0,001","-0,007","-0,002","0,025","0,023","0,022"
2024-12-30 17:00:00,"7,63","6,448","5,03","0,036","0,033","0,021","0,001","-0,005",0,"0,026","0,418","0,024"
2024-12-30 16:45:00,"7,635","8,308","4,994","0,036","0,033","0,02","0,001","-0,005",0,"0,029","2,053","0,027"
2024-12-30 16:30:00,"8,217","6,285","5,134","0,036","0,033","0,022","0,01","0,007","0,012","0,025","0,024","0,023"
2024-12-30 16:15:00,"8,065","6,487","5,576","0,036","0,033","0,02","0,04","0,038","0,044","0,025","0,024","0,022"
2024-12-30 16:00:00,"8,133","6,314","5,582","0,036","0,033","0,021","0,088","0,086","0,092","0,025","0,024","0,023"
2024-12-30 15:45:00,"8,224","6,393","5,627","0,036","0,034","0,02","0,155","0,154","0,158","0,025","0,024","0,022"
2024-12-30 15:30:00,"8,19","6,597","5,572","0,036","0,034","0,02","0,23","0,23","0,235","0,025","0,024","0,022"
2024-12-30 15:15:00,"8,445","6,458","5,489","0,036","0,034","0,02","0,335","0,337","0,339","0,025","0,024","0,022"
2024-12-30 15:00:00,"8,341","6,511","5,538","0,036","0,034","0,02","0,346","0,348","0,35","0,024","0,024","0,023"
2024-12-30 14:45:00,"8,023","6,508","5,612","0,036","0,034","0,02","0,342","0,344","0,347","0,025","0,024","0,022"
2024-12-30 14:30:00,"8,046","6,517","5,507","0,036","0,034","0,02","0,332","0,334","0,337","0,025","0,024","0,022"
2024-12-30 14:15:00,"8,282","6,512","5,476","0,036","0,034","0,02","0,355","0,357","0,36","0,025","0,024","0,023"
2024-12-30 14:00:00,"7,951","6,358","5,433","0,036","0,034","0,02","0,416","0,419","0,42","0,025","0,025","0,022"
2024-12-30 13:45:00,"8,072","6,28","5,486","0,036","0,034","0,02","0,514","0,519","0,519","0,025","0,026","0,023"
2024-12-30 13:30:00,"7,953","7,317","5,453","0,067","0,064","0,051","0,537","0,541","0,542","0,028","1,092","0,026"
2024-12-30 13:15:00,"10,26","13,065","7,996","2,561","2,542","2,512","0,465","0,468","0,47","0,029","3,805","0,03"
2024-12-30 13:00:00,"9,297","11,623","7,184","1,075","2,262","1,057","0,48","0,484","0,485","0,74","3,07","0,732"
2024-12-30 12:45:00,"11,69","12,624","8,93","0,653","2,313","0,025","0,559","0,564","0,564","3,723","3,688","3,679"
2024-12-30 12:30:00,"13,568","12,515","10,176","2,399","2,374","1,229","0,558","0,562","0,562","3,738","3,702","3,694"
2024-12-30 12:15:00,"13,58","13,326","11,262","2,404","2,378","2,397","0,633","0,639","0,638","3,723","3,69","3,685"
2024-12-30 12:00:00,"16,456","14,886","13,92","5,046","5,011","5,022","0,622","0,628","0,626","3,73","3,698","3,689"
2024-12-30 11:45:00,"18,187","17,259","15,338","6,292","6,252","6,261","0,435","0,438","0,439","3,74","4,49","3,699"
2024-12-30 11:30:00,"19,827","21,624","17,344","6,305","6,263","6,27","0,394","0,395","0,398","5,62","8,987","5,616"
2024-12-30 11:15:00,"22,773","26,141","20,656","7,69","7,644","7,651","0,35","0,35","0,354","7,394","11,306","7,428"
2024-12-30 11:00:00,"25,444","27,878","22,938","10,023","9,979","9,973","0,357","0,359","0,362","7,394","11,298","7,423"
2024-12-30 10:45:00,"25,352","27,884","22,791","10,008","9,968","9,964","0,321","0,322","0,325","7,383","11,281","7,415"
2024-12-30 10:30:00,"26,056","28,424","23,47","10,58","10,537","10,532","0,316","0,318","0,32","7,376","11,268","7,407"
2024-12-30 10:15:00,"28,34","30,577","25,89","12,966","12,905","12,904","0,3","0,301","0,304","7,38","11,297","7,413"
2024-12-30 10:00:00,"30,824","33,286","27,561","14,656","14,57","14,585","0,234","0,233","0,238","7,344","11,231","7,379"
2024-12-30 09:45:00,"33,048","34,763","30,007","17,117","17,101","17,082","0,201","0,2","0,204","7,332","11,229","7,372"
2024-12-30 09:30:00,"36,911","38,36","32,225","19,273","19,173","19,187","0,157","0,156","0,16","7,328","11,233","7,371"
2024-12-30 09:15:00,"34,95","40,077","31,894","18,911","18,787","18,795","0,106","0,104","0,109","7,339","11,243","7,381"
2024-12-30 09:00:00,"33,568","35,532","30,646","17,49","17,482","17,424","0,044","0,041","0,047","7,351","11,263","7,385"
2024-12-30 08:45:00,"32,811","36,42","30,022","20,186","20,027","20,045","0,01","0,006","0,01","4,135","8,103","4,177"
2024-12-30 08:30:00,"28,477","28,419","25,846","18,261","18,132","18,178","0,001","-0,005",0,"1,85","3,303","1,895"
2024-12-30 08:15:00,"24,958","25,49","22,642","17,069","16,938","16,989",0,"-0,006","-0,001","0,013","0,031","0,025"
2024-12-30 08:00:00,"24,55","25,832","21,965","17,052","16,934","16,978",0,"-0,006","-0,001","0,013","0,031","0,025"
2024-12-30 07:45:00,"24,142","25,272","20,871","15,97","15,891","15,891",0,"-0,006","-0,001","0,012","0,031","0,025"
2024-12-30 07:30:00,"20,704","18,462","17,902","12,81","12,796","12,755",0,"-0,006","-0,001","0,014","0,031","0,025"
2024-12-30 07:15:00,"16,961","15,586","14,836","9,881","9,857","9,824",0,"-0,006","-0,001","0,015","0,03","0,024"
2024-12-30 07:00:00,"6,861","5,152","5,761","0,904","0,905","0,886",0,"-0,006","-0,001","0,022","0,024","0,022"
2024-12-30 06:45:00,"5,353","4,164","4,881","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-30 06:30:00,"5,999","4,284","4,851","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-30 06:15:00,"5,429","4,2","4,894","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-30 06:00:00,"5,801","4,156","4,931","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-30 05:45:00,"5,825","4,028","4,776","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-30 05:30:00,"5,998","4,167","4,906","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-30 05:15:00,"5,62","4,136","4,903","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 05:00:00,"5,514","4,209","4,938","0,035","0,032","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-30 04:45:00,"5,626","4,142","4,867","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,021"
2024-12-30 04:30:00,"5,58","4,19","4,921","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-12-30 04:15:00,"5,534","4,055","4,778","0,035","0,034","0,022",0,"-0,006","-0,001","0,023","0,023","0,022"
2024-12-30 04:00:00,"5,563","4,144","4,879","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,023","0,022"
2024-12-30 03:45:00,"5,618","4,195","4,9","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,023","0,022"
2024-12-30 03:30:00,"5,586","4,184","4,918","0,035","0,034","0,021",0,"-0,006","-0,001","0,024","0,023","0,022"
2024-12-30 03:15:00,"5,483","4,054","4,885","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-12-30 03:00:00,"5,612","4,147","4,924","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,022"
2024-12-30 02:45:00,"5,619","4,134","4,835","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-30 02:30:00,"5,543","4,157","4,851","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-12-30 02:15:00,"5,662","4,123","4,818","0,035","0,034","0,021",0,"-0,006","-0,001","0,023","0,023","0,022"
2024-12-30 02:00:00,"5,996","4,181","4,951","0,035","0,033","0,02",0,"-0,006","-0,001","0,023","0,022","0,021"
2024-12-30 01:45:00,"5,492","4,03","4,951","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,022"
2024-12-30 01:30:00,"5,575","3,861","5,003","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-12-30 01:15:00,"5,483","3,816","4,804","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,021"
2024-12-30 01:00:00,"5,622","4,03","4,846","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-30 00:45:00,"5,421","4,06","4,738","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-30 00:30:00,"5,673","4,167","4,823","0,035","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2024-12-30 00:15:00,"5,441","4,148","4,808","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-30 00:00:00,"5,602","4,01","4,796","0,035","0,034","0,02",0,"-0,006","-0,001","0,023","0,023","0,02"
2024-12-29 23:45:00,"5,403","3,875","4,819","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 23:30:00,"5,563","3,844","4,785","0,035","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 23:15:00,"5,476","3,834","4,77","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 23:00:00,"5,547","3,883","4,836","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 22:45:00,"5,895","3,838","4,736","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 22:30:00,"5,557","3,896","4,832","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 22:15:00,"5,465","3,871","4,786","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 22:00:00,"5,557","3,8","4,74","0,036","0,033","0,019",0,"-0,006","-0,001","0,024","0,022","0,02"
2024-12-29 21:45:00,"5,79","3,874","4,781","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 21:30:00,"5,713","3,779","4,719","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 21:15:00,"5,902","3,88","4,833","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,019"
2024-12-29 21:00:00,"5,897","3,874","4,824","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 20:45:00,"5,788","3,812","4,779","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 20:30:00,"5,923","3,911","4,814","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 20:15:00,"5,711","3,756","4,793","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 20:00:00,"6,054","3,772","4,824","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,019"
2024-12-29 19:45:00,"5,812","3,776","4,786","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 19:30:00,"5,772","3,707","4,741","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 19:15:00,"6,349","3,797","4,801","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,019"
2024-12-29 19:00:00,"5,808","3,802","4,84","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,019"
2024-12-29 18:45:00,"5,779","3,7","4,747","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 18:30:00,"5,787","3,776","4,827","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 18:15:00,"5,757","3,693","4,698","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 18:00:00,"5,765","3,81","4,817","0,036","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
2024-12-29 17:45:00,"5,846","3,767","4,807","0,037","0,034","0,019",0,"-0,006","-0,001","0,025","0,023","0,02"
